,新聞,類別
36,（中央社記者顧荃台北7日電）行政院今天說，網路流傳行政院長蘇貞昌出席殉職警員李承翰告別式的造謠影片，該影片實際上是蘇貞昌出席屏東鄉親的告別式；且蘇擲筆動作為習俗，卻抹黑為對逝者不敬，是惡意扭曲。蘇貞昌臉書晚間貼文表示，用逝者名義來操作抹黑，不但惡意扭曲，也對往生逝者非常不敬。他特別鄭重澄清，警方已經偵辦，也請民眾不要再傳侮辱逝者的抹黑影片。鐵路警察局嘉義分駐所員警李承翰3日晚登上台鐵嘉義自強號處理一名情緒不穩定男子，卻遭男子持刀刺傷、臟器外露，經送醫急救，輸血1萬多CC後，4日上午8時27分宣告不治，將於16日舉行告別式。政院晚間表示，稍早網路流傳一則蘇貞昌出席李承翰告別式的造謠影片，實際上影片為蘇貞昌出席某屏東鄉親告別式的畫面，並非李承翰告別式。政院指出，影片中蘇貞昌簽名後的些微擲筆動作，是出自小時候家鄉習俗，喪禮上簽名後擲筆，代表不希望這種憾事再發生，如同現在都還有送毛巾表示斷根，弔喪不送客，不說再見等習俗。政院說，影片卻抹黑為對逝者不敬，這是惡意扭曲，特在此鄭重澄清。（編輯：林沂鋒）1080707,政治
37,（中央社記者何宏儒安卡拉7日專電）駐土耳其代表鄭泰祥指出，香港「反送中」遊行及新疆維吾爾人遭關押於「再教育營」等情況，凸顯中國極權本質。面對中國打壓，台灣將尋求理念相近國家支持，爭取國際參與。7月號土耳其戰略評論月刊「新聞時事」（Haber Ajanda）以14頁篇幅介紹台灣國際參與、兩岸關係、五加二產業創新計畫、台土雙邊關係及高教合作等議題，其中並有多篇介紹台灣對全球經濟貢獻、新南向政策下對穆斯林移工的照顧及台灣精品（Taiwan Excellence）等專題。駐土耳其代表鄭泰祥登上該期雜誌封面人物。他接受專訪時強調，作為國際社會負責任一員及重要利益關係者，台灣人民殷切期盼參與國際組織，而中國則是阻礙台灣國際參與的最主要原因。他強調，將台灣排除在世界衛生組織（WHO）、國際民航組織（ICAO）、聯合國氣候變化綱要公約（UNFCCC）及國際刑警組織（INTERPOL）等重要國際組織之外，不僅侵害台灣人民的權利，也使得全球在健康維護、傳染病防治、飛安及打擊犯罪等面向出現漏洞。他回應中國對台灣打壓時提到，台灣政府及人民絕不接受所謂「一國兩制」方案，香港爆發的「反送中」遊行及新疆維吾爾人遭關押於「再教育營」等情況，在在凸顯中國極權本質。在台灣與土耳其的經貿合作方面，鄭泰祥指出，由於台土尚未簽署避免雙重課稅協定，使得台灣投資多半選擇捷克、波蘭及斯洛伐克等鄰近土耳其的東歐國家，他希望兩國能儘快務實尋找互利作法。在產業合作部分，鄭泰祥認為，兩國在資通訊、智慧城市、健康、醫藥、農業等方面有無限商機可供探索。鄭泰祥於專訪時特別呼籲，台土在教育及科研上具有相當互補互利空間，他鼓勵台土雙方大學增加互訪交流，並透過高教主管雙邊會議常態化、推動台土雙聯學位計畫、加強雙方語言交流、特定領域策略聯盟等方式，增進合作深度與廣度。（編輯：周永捷）1080707,政治
38,（中央社記者余祥、范正祥台北7日電）國民黨總統初選參選人今天合體反鐵籠公投會師，呼籲下架蔡英文政府；由於明天即將進行初選民調，面對激烈競爭，國民黨主席吳敦義打團結牌喊「非藍不投」；前新北市長朱立倫也說，沒有一個人可以違紀競選、背叛黨的民主。國民黨今天下午舉辦反鐵籠公投凱道大會師活動，5名總統初選參選人都出席，並發表談話。郭台銘致詞時批民進黨號稱民主進步，但其實是民主退步黨，也說，民進黨主席卓榮泰去美國時，接機的人沒有一人舉中華民國的國旗，但他進美國白宮時，是戴著國旗帽進去的，他嗆總統蔡英文，「有種戴國旗帽見僑胞，如果不敢戴，就下台。」郭台銘說，他白手起家、黑手出身，到現在賺國際的錢。若他當選總統，一定到美國簽訂FTA，跟其他國家簽訂單，讓台灣再次崛起、再次偉大。韓國瑜致詞時說，他今天不跟藍軍講話，要跟綠軍、中間選民喊話，他問，3年前所支持的總統蔡英文，是否有讓人民的生活更好過，台下大喊「沒有。」韓國瑜說，他接觸到的士農工商各行各業都憂心忡忡，民進黨執政3年來沒有幫助台灣人好好過日子，沒有好好拚經濟、辦教育、照顧弱勢、開創未來，他禿頭打破都想不到為什麼民進黨有這個機會卻不好好奮鬥、打拚。韓國瑜批民進黨政府，為了鬥爭台大校長管中閔，不惜踐踏學術自由；為了鬥爭韓國瑜，不惜餓死農漁民，不准產品出口大陸，「是腦袋壞掉嗎？」韓國瑜呼籲綠營支持者不要再被總統蔡英文騙了，選舉到了民進黨不抹黑、不鬥爭已經不知道怎麼選，就是因為執政3年來不用心、拿不出政績。他們這一代要讓台灣人民過好日子，台灣安全、人民有錢，2020一定要下架蔡英文政府。朱立倫致詞時說，國民黨在進行黨內總統初選，5名國民黨總統初選參選人絕對不是對手，「我們是隊友」。7月15日以後只有一條心，就是團結在一起，沒有一個人可以違紀競選、背叛黨的民主。朱立倫高呼，台灣的民主要靠大家一起來努力，每一位從政的人「莫忘初衷」，莫忘初衷就是「要台灣更好、中華民國更好，要台灣更好、中華民國更好，7月15日以後，心中只有一個目標，就是國民黨贏、台灣贏、中華民國贏。」周錫瑋則說，大家都是一家人，只有一個敵人、競爭對手，就是民進黨的蔡英文；張亞中表示，他若當選總統，一定會修改鐵籠公投法，更會以全黨之力協助重啟核四的公投案連署。國民黨主席吳敦義最後發言時說，相信只要大家團結一心，不論誰出線，其他人都團結支持，「非藍不投」，國民黨一定能贏得勝選，重返執政、撥亂反正。（編輯：蘇志宗）1080707,政治
39,（中央社記者葉素萍、顧荃台北7日電）昨天傳出，總統蔡英文日前探視手術住院的台灣制憲基金會董事長辜寬敏，兩人「盡釋前嫌」。蔡總統今天說，當天辜寬敏精神、心情都很好，兩人聊了一陣，但沒特別談到政治問題。昨天傳出，蔡總統上個月悄悄拜訪手術住院的辜寬敏，兩人會面時，蔡總統全程握著辜寬敏的手，讓辜寬敏深受感動，事後還交代幕僚，全力協助整合工作。蔡總統今天出席「平復司法不法之第三、四波有罪判決撤銷公告儀式」，她會後受訪指出，先前聽到辜寬敏在醫院動手術，就去探視辜寬敏，辜寬敏復原情況蠻好的，那天他的精神、心情都很好，兩人聊了一陣子，倒是沒有特別談到政治問題；兩人還提到，等辜寬敏好了以後，再找個時間聊一聊。媒體追問，蔡總統是否與獨派盡釋前嫌；她說，兩人真的沒有特別談到政治的問題，「也沒有所謂盡釋前嫌的問題」，但是黨內的整合都持續進行當中，總統府秘書長陳菊、行政院長蘇貞昌大家都一起在努力。陳菊今天也被問到，民進黨應該如何進行整合，讓蔡總統與前行政院長賴清德坐下來談；陳菊說，這部份持續進行中，（初選）過程中，也許有不同意見，但大家守護台灣、堅定台灣自由民主，這樣的大目標沒什麼不同；民進黨是黨內民主的政黨，競爭是很自然的進步，她相信很多都在進行中，最後一定可以取得共識，一起努力團結合作。另外，蔡總統11日將出訪加勒比海友邦，而且去回都過境美國。陳菊今天說，她會隨同蔡總統出訪，但是留在美國與鄉親見面溝通說明。陳菊提到，蔡總統去年出訪時，她也跟隨總統出訪，但留在美國，因為她們認為海外鄉親可能對於改革過程了解不夠，她留在鄉親比較多的城市，與鄉親面對面溝通說明，讓鄉親更了解改革的意義，台灣追求進步的方向。（編輯：林沂鋒）1080707,政治
40,（中央社記者蕭博陽彰化縣7日電）國民黨今天下午舉辦反鐵籠公投凱道大會師，未出席的前立法院長王金平說，約中午12時才接獲通知，「所以一切都來不及」，但祝福活動順利圓滿，促成整個黨的大團結。王金平今天到彰化縣出席正德社會福利慈善基金會全國志工大會，對於未出席國民黨的反鐵籠公投凱道大會師，他受訪表示，（國民黨）那邊沒有參選，所以不用上台，且中午才獲邀上台講話，他行程都安排好，來不及參加。王金平表示，祝福反鐵籠公投活動非常熱烈、非常順利圓滿，而且促成整個黨大團結，每一名參選人都能夠向支持者說明訴求及反鐵籠公投的意義，及對於團結的決心與治國理念，最後希望大家團結一致，共同謀求公元2020年讓國民黨重返執政。國民黨明天起展開總統初選民調，媒體詢問：「若接到電話，會不會說支持誰？」王金平表示，當然可以拒絕選擇，但大概很難有機會被問到；對於外傳黨內初選「棄朱保郭」，王金平除表示沒聽說，也認為有些人私下操作難免，「但絕不是他們陣營裡面做這動作」。王金平參加志工大會時，開山和尚常律法師肯定王金平是虔誠佛教弟子，並幫助基金會籌建醫院，呼籲基金會全國志工全力支持，談話獲滿場掌聲，王金平回應說，從小與佛教結緣，也是正德基金會志工，他從政秉持菩薩精神，又說兩岸問題影響台灣國際空間與經濟貿易，需儘早解決。（編輯：翁翠萍）1080707,政治
41,（中央社記者梁珮綺台北7日電）前國民黨立委李嘉進兒子、現任台北市長柯文哲幕僚的李縉穎今天在ptt貼文，分析自己對國民黨總統初選的看法，認為高雄市長韓國瑜會大勝，籲網友支持前鴻海董座郭台銘。李縉穎以「一位藍底鑲白旗政治幕僚的真心話」為題，在ptt八卦板「爆卦」，並表示秉持公開透明理念，採實名制發文，言論純屬個人看法。他告訴中央社記者，貼文前有向柯文哲報備，並說，柯文哲表示尊重幕僚個人意見。李縉穎的文章中提及，若台灣人民沒有任何作為，韓國瑜將毫無懸念的通過國民黨初選，成為總統候選人，然後有很大機率成為下一任中華民國總統。他並列出依國民黨總統初選機制，自己請朋友委託民調公司所做的結果，韓國瑜確實大勝郭台銘，至於「擋韓」的辦法，就是讓非韓人口團結，在互比情況下唯一支持郭台銘，以及在對比情況下，有韓不投、非韓投郭。李縉穎說，對藍營來說，郭台銘是另一個比較可接受的選擇，對白、綠來說，都很討厭韓，不能讓韓有當總統的可能，於是，讓郭擋住韓，「不就是現階段的台灣共識？」他在文末表示：「我很簡單，誰當總統都可以，就是不想韓國瑜。」（編輯：陳清芳）1080707,政治
42,（中央社記者楊思瑞台南7日電）台北市長柯文哲今天上午在國立成功大學演講後，下午轉往台南的製茶廠與無患子加工廠參訪。面對媒體詢問有幕僚在網路發表「挺郭反韓」言論時表示，明天再說。柯文哲上午受邀到成功大學演講，下午先到安南區的津香茶業公司參訪，了解製茶流程；隨後轉往安定區的無患子生技開發公司，體驗農村文化、製作以無患子為鞋底表面的健康木屐。媒體在柯文哲參訪製茶廠時詢問柯文哲，對台北市政府幕僚李縉穎在網路發表「挺郭反韓」文章有何看法。柯文哲只低調表示，明天再說。柯文哲抵達古寶無患子公司的行程，吸引大批支持者前往，除了高喊口號支持柯文哲，並排隊與柯文哲拍照。無患子生技開發總經理王瑞閔簡報時表示，無患子這個產業從無到有，現在每年創造大約新台幣4億元產值。雖然有外銷的潛力，但面臨關稅等競爭因素，在國際市場上還是有困難。柯文哲致詞時表示，無患子產業發展到現今的規模不容易，看起來台灣的農產品仍有價格上漲的空間。（編輯：翁翠萍）1080707,政治
43,（中央社記者顧荃台北7日電）國民黨今天舉辦反鐵籠公投凱道大會師活動，對此中央選舉委員會表示，新修正的公投法是規範某一特定日為公投日，並未改變現行提案、連署及通過門檻規定，沒有對公投新增限制。反鐵籠公投凱道大會師下午3時登場，活動訴求反對民進黨政府日前修正公投法，將公投與大選脫鉤，國民黨準備多份「反鐵籠公投」公投案的連署書，盼現場支持者力挺，讓此公投案成案。中選會下午透過新聞稿表示，民國108年6月21日公布的公民投票法修正條文，由立法委員提案，經立法院三讀通過，新修正的公民投票法第23條規定，公民投票日定於8月第4個星期六，自中華民國110年起，每2年舉行1次。中選會表示，上述修正條文，是規範某一特定日為公民投票日，目前進行中的公民投票案，若經公告成立，均可在110年8月第4個星期六同日舉行投票，並未限制或剝奪人民行使公投的權利。中選會說，新修正的公民投票法，並未改變現行提案、連署及通過門檻規定，也就是說，公投提案、連署及通過門檻，仍然維持107年1月3日公民投票法修正公布後下修的門檻，且連署仍不必附上身分證件影本，並無增加限制人民公投權利的情形。中選會說明，新修正的公民投票法，將公民投票公告期間，由投票日28日前，延長到投票日90日前，讓公投案有充足討論時間，使社會各界得以對於公民投票案進行理性思辨，讓公投結果可以反映真正民意，以落實主權在民。（編輯：蘇志宗）1080707,政治
44,（中央社記者葉素萍、顧荃台北7日電）總統蔡英文今天表示，對社會各界關心的美麗島事件、陳文成命案等案件被列為永久機密的檔案，她會依據日前通過的政治檔案條例，領導國安單位一一重新檢討機密等級，盡可能還原真相。促轉會日前公布第四波刑事有罪判決撤銷名單，包含「美麗島」雜誌社成員、前副總統呂秀蓮、總統府秘書長陳菊、前民進黨主席施明德及「自由中國」雜誌社成員雷震等在內，共2006人。「平復司法不法之第三、四波有罪判決撤銷公告儀式」今天在喜來登大飯店（國防部軍法處看守所舊址）舉行，在蔡總統見證下進行重生之名儀式，開啟象徵威權遺緒的牢籠，由蔡總統摘下花朵獻給美麗島政治受難者代表陳菊；總統、行政院長蘇貞昌等人一一獻花給政治受難者。蔡總統致詞提到，政治受難者蔡寬裕等人從1980年代開始，爭取平反，拚到頭髮都白了，政府才在法律上還了大家一個公道，但她必須說，「我們推動轉型正義的速度確實是不夠快，我們必須要加緊來做」。蔡總統表示，她先前跟大家保證，轉型正義雖然遲到但從現在開始絕對不會缺席，從去年到現在，促轉會持續與時間賽跑，陸續公布四次撤銷有罪判決的名單，現在一共5837位在威權統治時期曾經受到政治迫害的前輩，終於徹底擺脫了罪名、前科，裡面包括二二八受難者、白色恐怖時期為了主張民主或是因為讀了幾本書就被羅織罪名的受難者，另外也有當時政府權力鬥爭下的犧牲者，例如孫立人將軍相關案件。蔡總統提到，無論案件當事人是本省籍、外省籍還是原住民，也不論當時政治理念或政黨屬性有多少的不同，凡是在威權統治時期，政府侵害人權錯誤的判決，都要把他們徹底平反，這是轉型正義要做的第一件事。此外，她表示，轉型正義也必須盡可能還原歷史真相，把過去檔案攤開在陽光下，確認責任歸屬，真正記取教訓。蔡總統說，日前行政院立法院攜手努力讓政治檔案條例三讀通過，這部法律賦予政治檔案徵集、整理、開放、應用更明確的法源，對於社會各界關心的美麗島事件、陳文成命案等案件被列為永久機密的檔案，她會依據政治檔案條例，領導國安單位一一重新檢討機密等級，把該還原的真相，盡可能來還原。她認為，只有推動轉型正義的社會工程，還原了真相，記取了教訓，台灣社會才能克服歷史的傷痛，成為更加成熟的民主共同體；這次公告撤銷有罪判決的名單，有很多敬重的民主前輩，因為民主前輩一代又一代為理想不斷奮鬥，於是台灣與台灣人的命運被改變了，台灣終於成為今天民主的台灣。蔡總統說，殷海光在1960年代的自由中國曾有一句話，自由民主人權保障的要求，不會永遠被霸占權力的少數人所阻止，台灣的民主經驗證實了這一點。她說，今年是美麗島事件40週年，藉這個機會她要向所有民主前輩說聲謝謝，她也感謝政治受難者現身說法讓大家更深刻體會受難者在這數十年間所經歷的痛苦。蔡總統表示，她知道，撤銷這些判決不足以平反受難者心裡的創傷，「因為確實各位沒有犯罪，我們撤銷只是撤銷了你的罪名，但是我們必須告訴社會大眾、全體國人與所有的受難者，你們沒有犯罪，你們是勇敢的，我們要謝謝你們」。她強調，會繼續努力讓陽光照耀在美麗島，讓沉冤的積雪都融化，讓台灣的民主更加茁壯，更有自信立足在世界上。（編輯：黃國倫）1080707,政治
45,（中央社記者葉素萍、顧荃台北7日電）國民黨今天下午舉辦反鐵籠公投活動，總統蔡英文今天說：「這看起來比較像是初選的政治動員」；對於行政院長蘇貞昌說，國民黨是「黃鼠狼給雞拜年」，蔡總統笑說「聽院長的就對了」。反對公投法修法，國民黨今天下午在凱道舉辦「反鐵籠公投，凱道大會師」活動。蔡總統今天出席「平復司法不法之第三、四波有罪判決撤銷公告儀式」，會後受訪指出，她覺得「這看起來比較像是初選的政治動員」。媒體追問，前副總統呂秀蓮今天未出席有罪判決撤銷公告儀式，是否因為呂秀蓮反對公投法修法，雙方有嫌隙。蔡總統說，或許在有些事情有些不同看法，但絕對沒有所謂的嫌隙；公投的議題，稍早蘇貞昌已經跟大家說明清楚，這次修法是希望更能落實公投權力的行使，也希望將來在固定時間舉辦公投，讓大家可以更聚焦在公投議題，有更多時間讓社會對公投做更廣泛溝通討論，這反而有助公投有意義的實施。蘇貞昌稍早提到「國民黨最沒資格談公投」，過去國民黨一直把公投視為洪水猛獸，這時候卻為了選舉，在那裡「黃鼠狼給雞拜年」。媒體追問，國民黨主席吳敦義認為蘇貞昌曲解了這場活動，對此，蘇貞昌僅說「黃鼠狼給雞拜年是什麼用心，清楚得很」；說完，蘇貞昌隨即離開，在旁的蔡總統則向媒體補充說，「聽院長的就對了」。另外，國民黨總統初選參選人郭台銘推出最新競選廣告，主張用100億元成立專責的保險公司，以團保為基礎，只要領有身心障礙手冊就符合投保資格，落實社會正義。蔡總統受訪提到，政府體系對於弱勢者的保障都有完整系統在進行，當然有些地方或許應該要檢討、更精進，最重要的是，持續籌措財源，改善政府財務，有更多資源可以挹注在照顧弱勢者。（編輯：林沂鋒）1080707,政治
46,（中央社記者顧荃台北7日電）行政院長蘇貞昌今天回憶美麗島大審時為總統府秘書長陳菊辯護時，陳菊不畏死刑的身影，一度哽咽。蘇貞昌說，台灣終於掙脫威權，如今面對中國威脅，要堅定、勇敢，維護民主自由。促進轉型正義委員會日前公布第四波刑事有罪判決撤銷名單，包含「美麗島」雜誌社成員、前副總統呂秀蓮、總統府秘書長陳菊、前民進黨主席施明德及「自由中國」雜誌社成員雷震等在內，共2006人。促轉會今天下午以「跨世代見證」為主軸，為第三、第四波撤銷名單上的政治受難者舉辦公告儀式。包括總統蔡英文、行政院長蘇貞昌、立法院長蘇嘉全、監察院長張博雅、文化部長鄭麗君、促轉會代理主委楊翠等人出席見證。蘇貞昌致詞時表示，40年前美麗島事件軍法大審，當時他是一名年輕律師，看著陳菊在審判最後階段，面臨被起訴唯一死刑，高座堂上的軍法官，倨傲的問這些被告最後有什麼話講。蘇貞昌回憶起這段往事一度哽咽，他說，他到今天還清楚的記得，陳菊當時才28歲，已經為民主運動奮鬥10年，面對唯一死刑，只平平靜靜、慢慢地說，她沒什麼財產，只有一台相機，請交給她弟弟。蘇貞昌說，他至今仍然記得陳菊的身影，就是那股力量，讓他們這群年輕律師，敢在肅殺的軍事法庭上，告訴軍法官，「他們沒有叛亂，不能亂判，否則人民會用選票另作審判」。他說，後來這些政治犯進入大牢，他們的家屬、辯護律師一代一代站出來，獲得高票支持，走上跟國民黨對抗的路上，因為有這麼多勇敢堅定的台灣人民，才能培養一代一代的台灣人，堅守這塊土地。因為總統蔡英文的堅毅、勇氣，且台灣人民用過半選票，讓民進黨立委過半數，今天才能有促轉條例通過、促轉會成立，這就是人民用選票另作審判的真正意義。蘇貞昌表示，看看中國和香港，台灣人民能夠在自己的國家和土地上掙脫威權，如今卻面對更大的威權企圖前來。中國已經公開宣布「九二共識台灣方案」，許多政黨的主席跑到中國，中國的官員正式告訴世界說已有協議，當年威權統治的國民黨現任主席說，一執政就要簽訂和平協議。看看簽和平協議的維吾爾族跟西藏人民，被關進勞改營洗腦，看看承諾香港50年不變的中國，今天如何對付香港人民。他說，台灣人用多少年的努力，才讓這個曾經關押、刑求、凌虐、殺害人民的地方，成為國際知名飯店；當台灣面對更大威權的時候，就像民進黨旗圖案，台灣站在十字路口，要怎麼走，只有台灣人民努力、堅毅，才能往前走下去，才能同樣頂著這片天、守住這片地，才有平安，才能一代傳一代，才能代代傳。蘇貞昌指出，雖然台灣這一步走了40年，實在有夠漫長、有夠痛苦，但也要呼籲所有台灣人民更加堅定，守住這非常不易拿到的自由民主，當中國正在武力威脅台灣，當香港人民為了自由民主，要面對槍彈、面對打壓、面對痛苦的時候，台灣人民更要堅決維護自由跟民主。他表示，「蕃薯不怕落土爛，僅求枝葉代代傳」，台灣人要堅定、勇敢、看清楚，知道民主自由不簡單；希望台灣人團結、打拚、向前行。（編輯：蘇志宗）1080707,政治
47,（中央社記者顧荃、葉素萍台北7日電）促轉會今天舉辦第三次刑事有罪判決撤銷公告儀式，總統府秘書長陳菊也在除罪名單中。她說，追求自由民主沒有罪，很多政治犯與家屬等了一輩子，就是希望這一天來臨。促進轉型正義委員會日前公布第四波刑事有罪判決撤銷名單，包含「美麗島」雜誌社成員、前副總統呂秀蓮、總統府秘書長陳菊、前民進黨主席施明德及「自由中國」雜誌社成員雷震等在內，共2006人。促轉會下午以「跨世代見證」為主軸，為第三、第四波撤銷名單上的政治受難者舉辦公告儀式。包括總統蔡英文、行政院長蘇貞昌、立法院長蘇嘉全、監察院長張博雅、文化部長鄭麗君、促轉會代理主委楊翠等人出席見證。陳菊以政治受難者身分出席致詞。她說，今天舉行儀式的喜來登飯店，曾是國防部軍法局、戒嚴時期警備總處的看守所，讓很多政治犯聞風喪膽的「青島東路三號」，她走進來的心情特別嚴肅。陳菊說，白色恐怖時期，很多政治犯在這裡被收押，等待審判跟執行，有些人短暫停留，就被送到馬場町刑場槍斃，留下未竟的人生理想與冤獄，在另一個世界叫天天不應，非常悲傷，留給大家無限的痛苦、不捨跟遺憾。所以當她知道她的名字在這次判決撤銷的公告裡，她沒有任何喜悅。陳菊表示，前總統李登輝1990年特赦美麗島事件，但她與政治犯當年的付出、歲月、擔心受怕、家人的擔憂，這些苦痛都無法回復。軍法看守所搬到景美後，她就在那裡被收押，她的罪名是懲治叛亂條例的唯一死刑。經過這麼多年能平反除罪，很多政治犯與家屬，等了一輩子就是希望這一天來臨。她說，當年追求自由民主沒有罪，追求台灣公平、社會正義不應該背負罪名。她今天看到政治犯跟家屬垂垂老矣，他們不應該背負著罪名離開這個世界。透過今天公開儀式，讓社會了解，大家願意面對社會和歷史的傷痛，期待台灣社會真正開啟社會和解的機會。她非常懷念雷震，美麗島世代一起努力幾十年，大家一棒接一棒，沒有退縮。今天同樣公告除罪的政治受難者陳欽生說，他在名單裡看到自己的名字，應該非常開心，「但我無法接受，我相信許多人跟我一樣的心情，因為我根本沒有罪，為什麼我要接受這個除罪」。陳欽生說，今天國家公開赦免他的罪，但他心裡還有創傷，還有疑問，當年為什麼要把他打入黑牢、真相在哪裡、加害者在哪裡，這些都需要澄清。他很開心立法院通過政治檔案法，這是一項大禮，呼籲相關單位儘速配合檔案解密，讓真相大白，不要讓受苦受難的前輩帶著遺憾離開世界，希望促轉會能繼續為政治受難者爭取合情合理的賠償。政治受難者蔡寬裕致詞表示，今天的儀式還給他們公道，他要代表政治受難者及家屬向蔡總統、立委道謝；先前促轉會歷經東廠事件，但仍忍辱負重，完成工作，政治受難者家屬要向促轉會工作人員深深道謝。蔡寬裕說，曾有人問他，台灣是否有可能再發生二二八事件，他說若台灣被中國併吞，可能會再發生，所以香港人說「今天的香港就是明天的台灣」，這是台灣人的借鏡，希望大家團結打拚，顧這塊鄉土，這是他們這些老人將入棺木時最大的願望。實踐大學教務長歐陽慧剛以白色恐怖受難者第二代的身分出席致詞。他說，他的父母都是白色恐怖冤獄的受難者，父親歐陽劍華原本在金門當小學校長，因為一句批評前總統蔣經國的話，被關了9年，母親張常美在18歲求學期間，被以「參加叛亂組織」的罪名判刑12年。歐陽慧剛說，今天父母的罪名終於獲得撤銷，他們在監獄中相知相惜，組成家庭，育有4名子女，「某種弔詭的意義上，我們真的是白色恐怖的後代」。他的雙親是本省與外省人的結合，所以政治迫害不會分省籍，族群撕裂是一個假議題。他衷心希望自由民主能夠在台灣傳承下去。促轉會代理主委楊翠致詞表示，促轉會去年5月31日掛牌成立至今 ，一路上確實經歷很多風雨，但從未放棄、從未停下腳步，也沒有放棄釐清真相、追求公義與社會和解的決心，因為這是促轉會的責任，因為這樣的堅持，今天已完成5837位的前輩的刑事有罪判決撤銷公告的作業。她說，促轉會在此基礎上，加緊還原歷史的腳步，因為唯有一起誠實面對過去，才能共同攜手走向未來，促轉會繼續努力 一起完成台灣轉型正義工程的歷史性任務。（編輯：林沂鋒）1080707,政治
48,（中央社記者余祥台北7日電）國民黨舉辦的反鐵籠公投凱道大會師活動下午3時登場，現場民眾高喊「還我公投！」國民黨5位總統初選參選人也將合體同台，並分別發表談話，由於國民黨總統初選競爭激烈，參選人各自的支持者分別舉手牌力挺。反鐵籠公投凱道大會師下午3時登場，活動訴求反對民進黨政府日前修正公投法，將公投與大選脫鉤，國民黨準備多份反鐵籠公投公投案的連署書，盼現場支持者力挺，讓此公投案成案。國民黨主席吳敦義會前受訪時說，政府不能隨便窄化、取消人民有的公投權利，因此提出抗議；至於行政院長蘇貞昌指國民黨辦此活動是黃鼠狼給雞拜年，吳敦義說，蘇貞昌講話如果可信，就不必有民主政治。凱道大會師活動由國民黨發言人歐陽龍、前立委鄭麗文、學者江岷欽、桃園市議員魯明哲、萬美玲主持，彰化以北縣市議會以及立法院黨團也到場力挺，另還有以核養綠、安定力量等民間團體參加。活動現場約擺放2萬張椅子，各種旗海飄揚，支持者除了手舉國旗之外，國民黨總統初選參選人郭台銘、朱立倫和韓國瑜各自的支持者也分別舉手牌「挺郭有理」、「唯一支持韓國瑜」、「我挺正常倫」等。5位總統初選參選人將在下午4時上台與前總統馬英九和吳敦義同台，並發表演說，發言順序依序為新北市長朱立倫、前台北縣長周錫瑋、前鴻海董事長郭台銘、高雄市長韓國瑜、孫文學校總校長張亞中，最後再由馬英九和吳敦義談話。為避免現場衝突，國民黨也特別安排八百壯士等團體擔任糾察隊，維持秩序。（編輯：林沂鋒）1080707,政治
49,（中央社記者葉素萍台北7日電）民進黨發言人周江杰今天說，國民黨為選舉造勢，用「鐵籠公投」誣指這次公投修法是民主的悲哀，「抹黑和操弄公投的國民黨，才是讓台灣民主倒退的真正悲哀」。中國國民黨7日在凱道舉辦「反鐵籠公投，凱道大會師」活動。民主進步黨發言人周江杰今天透過新聞稿表示，台灣政治解嚴後，在民主化過程中，國民黨從未支持公民投票的相關主張，還視公民投票為洪水猛獸，以「鳥籠公投法」閹割人民公投權。今天為選舉造勢，國民黨竟上街「支持」公投，用「鐵籠公投」誣指這次公投修法是民主的悲哀，擺明是在混淆輿論和製造民主混亂。為了選舉私利，抹黑和操弄公投的國民黨，才是讓台灣民主倒退的真正悲哀。周江杰指出，2017年在民進黨與時代力量的努力，修法將「公投審議委員會」廢除，並下修公投門檻，衝破「鳥籠公投」的枷鎖。但在「鳥籠公投」解開後，國民黨卻用公投綁大選，大量隨意提案，甚至以死人連署充數，致使去年1124大選一次併了10個公投案，國民黨為增加大選選票，假公投議題進行投票動員，破壞公投真正精神，將擴大社會對話的公投，操作成分化社會的工具，演變成反民主的「公投亂象」。周江杰強調，這次修法，沒有改變公投門檻，是在解決國民黨把公投當作選舉操作造成的問題。明訂國家公投日為2年一次，解決去年公投綁大選，選民排隊投票時間過久，選務混亂的情況，也有利選民對公投題目的思考判斷，避免不當政治操作。他說，公告時間變長，促使社會對公投議題，進行充分對話與了解；拉長查對連署書的時間，為提升未來公民投票的品質。絕無國民黨誣指的限縮公投權的情事。周江杰表示，今天國民黨為選舉造勢，上街頭「支持」公投，喊出重返執政將重修公投法，「到底要怎樣重修公投法，是要修回2003年的鳥籠公投版本，再次閹割人民的公投權嗎？還是想再利用公投綁大選，遂行選舉操弄呢？」請向台灣人民說清楚講明白，不要用政治口號矇騙。大家可藉此認清，國民黨過去反對公投，今日支持公投，真正目的，就是在混淆輿論和造成民主混亂。（編輯：林興盟）1080707,政治
