,新聞,類別
56,（中央社台北5日電）台北股市今天上漲9.83點，收10785.73點。7月電子期收430.7點，上漲0.05點，逆價差2.96點；7月金融期收1299.8點，上漲6.6點，逆價差10.1點。7月電子期以430.7點作收，上漲0.05點，成交2496口。8月電子期以425.5點作收，上漲0.1點，成交42口。電子現貨以433.66點作收，上漲0.44點；7月電子期貨與現貨相較，逆價差2.96點。7月金融期貨以1299.8點作收，上漲6.6點，成交1347口。8月金融期以1282.8點作收，上漲5.4點，成交30口。金融現貨以1309.9點作收，上漲3.36點；7月金融期貨與現貨相較，逆價差10.1點。實際收盤價以期交所公告為準。1080705,證券
57,（中央社台北5日電）台北股市今天終場漲9.83點，收10785.73點。7月台指期以10718點作收，上漲11點，與現貨相較，逆價差67.73點。台灣期貨交易所為近2個月指數期貨契約訂定開盤參考價為，7月期貨10707點、8月期貨10570點。台股今天終場漲9.83點，收10785.73點，成交金額新台幣848.85億元。7月台指期貨以10718點作收，漲11點，成交7萬7789口；8月期貨以10582點作收，漲12點，成交944口。實際收盤價格以期交所公告為準。1080705,證券
58,（中央社台北5日電）台北股市今天開高震盪整理，收盤漲9.83點，為10785.73點，漲幅0.09%，成交金額新台幣848.85億元。加權指數開盤為10785.85點，盤中最高10812.38點，最低10756.67點；不含金融股指數9040.20點，漲5.69點。八大類股漲跌幅：泥窯股漲0.89%、食品股漲0.42%、塑化股漲0.28%、紡織股跌0.02%、機電股漲0.1%、造紙股漲0.49%、營建股跌0.11%、金融股漲0.26%。委買張數1008萬3541張，委賣張數651萬3558張，成交張數338萬2231張。收盤時上漲508家，下跌277家，持平155家。成交量前5名個股為元大滬深300正2、富邦VIX、群創、旺宏、友達。漲幅前5名個股為吉祥全、互億、欣巴巴、科嘉-KY、茂林-KY。跌幅前5名個股為東訊、映泰、樂士、牧德、本盟。1080705,證券
59,（中央社記者張建中新竹5日電）材料分析服務廠閎康第2季營運表現亮麗，季營收達新台幣6.28億元，改寫歷史新高紀錄。隨著旺季來臨，法人預期，閎康下半年業績可望持續逐季攀高。受惠中國大陸布局擴大，當地客戶需求強勁成長，閎康6月營收攀高至2.17億元，月增3.82%，也較去年同期成長18.69%，並連續2個月業績創歷史新高紀錄。閎康第2季營收6.28億元，季增13.5%，並創單季業績歷史新高；累計上半年總營收11.81億元，年增23.05%。法人預期，下半年隨著傳統營運旺季效應發酵，閎康包括材料分析、可靠度分析與故障分析業務可望同步成長，業績將可逐季攀高，全年營收將續創歷史新高。閎康今天除息，每股配發3元現金股息，早盤股價一度達70.5元，漲1.5元，填息率達5成。（編輯：趙蔚蘭）1080705,證券
60,（中央社記者韓婷婷台北5日電）暑假帶動遊戲類股營運加溫，繼龍頭股鈊象6月營收繳出亮眼的成績後，傳奇也跟進繳出歷史新高的成績，激勵今天遊戲股強勢表態，再度吸引買盤進場拉抬。鈊象、傳奇陸續繳出亮眼成績單，激勵今天股價大漲，帶動類股價量齊揚，包括傳奇、宇峻、華義、方舟、隆中等盤中漲幅都超過4%，鈊象漲幅也超過3%，其他包括橘子、網龍、大宇資、真好玩等漲幅均超過1%；整體遊戲類股在大盤回檔之際扮演維繫人氣的亮點族群。台灣遊戲研發商傳奇堅持研發之路，從端遊跨足手遊後，歷經多年轉型，終於在今年繳出亮眼成績，並成功攻占海外市場，不僅一吐悶氣外也為台灣遊戲產業帶來久違的信心，今年以來營收一路成長的好成績也反映在股價走勢上，成為類股新焦點。除了傳奇外，遊戲股股王鈊象靠著休閒遊戲長青樹，搭配AI大數據輔助分析強化玩家流存率及課金率，也明顯帶動今年以來營收表現，2家遊戲廠今年營運顯著竄升，帶動股價強勢表態。傳奇網路6月營收新台幣3.93億元，月增30.57%。年增593.18%；主要來自於手遊「風之國度」於日本上市，帶動營收衝上新高，是少數台灣遊戲研發商成功攻占日本市場，累計上半年營收17.34億元，年增308.48%。傳奇表示，自有遊戲IP「拉普拉斯的神子」授權中國簡悅開發手遊「風之國度」，去年12月初在台港澳雙平台同步推出後人氣不減，4月緊接著在日本推出，市場反應良好，營收穩定成長，持續挹注6月集團合併遊戲收入達3.85億元，及權利金收入859萬元，成功拓展海外營運版圖。鈊象受惠休閒遊戲產品營收持續提升，加上商用機台需求逐步回溫，帶動6月營收首度突破4億元大關，衝上4.21億元歷史新紀錄，月增7.4%、年增68%，累計第2季營收11.53億元，年增57%，也創單季新高。鈊象去年下半年開始針對旗下5大休閒類遊戲漸進式的導入AI行銷，在推廣效益顯現下，玩家每人平均消費（ARPU）值不斷提升，並帶動休閒類遊戲營收在今年前6月持續成長，其營收占比從去年的75%提升至逾80%，不僅一路推升營收表現，也有助於毛利率再往上提升。（編輯：黃國倫）1080705,證券
61,（中央社記者潘智義台北5日電）5G材持續發燒，雖然多數網通族群股價暫歇，但許多中小型網通族群，尤其是光通訊股今天股價走勢強勁。光通訊被動元件廠波若威盤中來到47.6元漲停價，華星光來到23.25元，大漲8.64%。光環來到29.1元，大漲8.58%。由於5G通訊除了速度比4G快很多，基站也比4G多出十多倍，所需光纖材料更多，因此帶動光通訊產業的需求，也讓市場潛力有開發的空間。雖然美中貿易戰過程，美國對中國通訊大廠華為的制裁，讓美、中5G行動通訊龍頭之爭成為議題，但2018年6月中旬，國際標準組織3GPP在美國加州聖地牙哥宣布制訂第一版5G行動通信技術標準，已為5G建構一套標準，市場一般認為2020年是5G行動通訊元年。立法院5月下旬三讀通過電信管理法，為台灣5G行動通訊產業開啟大門。網通業者指出，迎接5G世代，設備空間是一大問題，要實現5G的高速率，意指背後要投入更多設備，現在4G基地台天線把信號送達即可，未來天線信號還要把電力送上去，5G未來的天線體積大、重量高。另外，容納天線的位置、支撐桿、電力需求該如何解決都是挑戰。（編輯：郭萍英）1080705,證券
62,（中央社記者韓婷婷台北5日電）全球股市今年來波動劇烈，但投信業者發行的全球股票型基金上半年幾乎全數繳出正報酬成績，平均報酬率14.31%，其中金融科技、智能生活、精準醫療、機器人等主題基金表現最佳。根據Morningstar資料統計188檔全球股票型基金，今年上半年平均報酬率14.31%，其中，正報酬基金共187檔，更有70檔報酬率打敗MSCI世界指數。從產業別觀察，包括金融科技、智能生活、精準醫療、機器人等主題基金表現最佳。報酬率都有2成以上水準，突顯其長期趨勢的投資價值，較能抵擋短期的市場不確定性。上半年全球股票型基金表現最佳的前10檔基金分別為第一金全球Fin Tech金融科技基金報酬率30.59%居冠，第2名為永豐主流品質基金，報酬率27%；第3名為野村全球品牌基金報酬率24.87%；4至10名為台新智慧生活基金（24.25%）、安聯全球綠能趨勢基金（23.74%)、景順全球科技基金（23.67%）、野村環球基金（23.61%）、第一金全球大趨勢基（23.06%)、摩根龍揚基金（22.81%)、中國信託全球股票入息基金（22.36%）。第一金全球AI FinTech金融科技基金經理人唐祖蔭表示，今年全球股市上沖下洗波動劇烈，主要受到美國總統川普、聯準會兩大不確定因素影響，尤其是川普掀起的貿易風暴，讓相關的工業製造、汽車、鋼鐵、原物料大幅受挫。反觀，強調「軟實力」的軟體、平台服務等，受影響相當有限。唐祖蔭分析，股價逆勢走高的軟體、平台服務公司，大多偏重在AI人工智慧及其衍生的金融科技、智慧城市、精準醫療等領域，不僅與貿易戰的關聯度低，更是當前和未來的發展趨勢。例如：行動支付、智慧語音助理、基因檢測、醫療影像辨識等，已獲多數人廣泛使用，自然吸引投資人青睞。觀察去年3月下旬貿易戰正式開打，到今年6月底為止，MSCI世界指數僅上漲3.28%，而代表上述創新趨勢產業的ROBO Global AI指數已漲22%、KBW那斯達克金融科技指數漲21%、ETFx健康科技指數漲15%，表現明顯突出。展望後市，唐祖蔭認為，G20後，美中兩國重回談判桌，市場氛圍看似和緩，但美國未實質解除華為禁令，在和解協議未簽訂之前，變數仍大，將不斷考驗金融市場信心。有鑑於過去一年多的經驗，建議下半年布局要著重在「軟實力」為主，且中長期趨勢向上的基金，以度過目前的「震痛」期。（編輯：郭萍英）1080705,證券
63,（中央社記者韓婷婷台北5日電）智慧手機滲透率拉升加上5G、資料中心等題材逐步發酵，散熱族群持續成為盤面焦點，隨著三星旗艦機Note 10即將亮相，包括雙鴻、超眾、泰碩下半年營運看俏。雙鴻及泰碩昨天除權息，儘管填息行情受到大盤波動影響，不過，今天類股再展強勢，早盤2檔個股漲幅均超過2%，表現相對大盤強勢，帶動類股人氣加溫，普遍維持在紅盤震盪，成為市場關注焦點。三星在手機採用熱導管及熱導板是最積極品牌廠，繼上半年S10帶動一波拉貨潮後，下半年旗艦機Galaxy Note 10預定台北時間8月8日在紐約發表，市場預料，Note 10會主打infinity O全螢幕，並搭載5G功能，將啟動相關散熱供應鏈新一波拉貨潮，可望帶動本季營運步步高。雙鴻第3季除了迎接韓系大客戶新機推出的新一波動能外，第3季也是筆電及伺服器的傳統旺季，CPU缺貨趨緩，加上輝達有新晶片推出，第3季動能將優於第2季。接下來華為新機的推出時程及表現是另一個觀察重點，同時將牽動今年第4季營運表現。泰碩受惠手機熱導板（VC）7月進入量產，加上來自中興的5G基地台一體化有源天線出貨穩定，筆電連接器也將在第3季進入旺季，整體營運不看淡。超眾看好與日本電產結盟後，綜效開始顯現，積極透過整合搭售模式擴大客戶群，因應包括5G手機及各種產品的散熱需求，同時加快車用及資料庫中心布局。展望下半年，超眾表示，包括筆電、伺服器都將進入旺季需求，手機新機散熱板也可望陸續進入拉貨期，看好下半年逐季成長態勢，今年整體營運預估將優於去年。不過美中貿易戰還是變數，將牽動產業發展進度。（編輯：郭萍英）1080705,證券
64,（中央社記者鍾榮峰台北5日電）台股盤中翻黑小跌，游走10日線附近。法人表示，量能萎縮，不排除台股短線走勢偏弱。台股今天開盤小漲後震盪走弱，盤中翻黑小跌，日KD技術指標開口下彎，指數游走10日線約10768點附近。到10點22分，台股加權指數來到10767.51點，下跌8.39點，跌幅0.08%，成交值相對萎縮來到新台幣349.77億元。電子股盤中跌0.17%，金融股小漲0.09%。主要電子權值股漲跌互見，其中蘋概股台積電來到242.5元，小跌0.61%，股王大立光來到3945元，小跌0.25%。鴻海來到78元，小漲0.39%。日月光投控來到65.6元，小漲0.46%，聯發科平盤319元，台達電來到153.5元，跌0.97%。被動元件族群國巨來到平盤277元，華新科來到180.5元，小跌0.28%。國泰證期顧問處協理簡伯儀表示，台股盤中觀望氣氛濃厚，量能相對萎縮，上攻力道偏弱，預估今天量能恐不到800億元。展望台股後市，簡伯儀指出，若台股今天未能站回5日線約10809點，台股短期均線恐有下彎的可能，加上新台幣兌美元匯率近期由升轉貶、國際股市漲多回檔，若台股未能回補週三跳空缺口下緣，不排除台股短線走勢偏弱。（編輯：張均懋）1080705,證券
65,（中央社記者江明晏馬尼拉5日電）六角去年汰弱留強旗下品牌，加上「日出茶太」東南亞展店加速，受惠經濟規模，法人估全年每股盈餘挑戰8.5至9.5元拚翻倍；旗下「大阪王將」將陸續改裝成「太陽番茄拉麵」。有「Chatime日出茶太」品牌的連鎖餐飲集團六角受惠全球展店效應，首季來自日出茶太的營收已年增3成以上，加上轉投資的杭州瑞里在中國持續展店，首季營收年增幅度也約3成，六角看好，今年營收力拚年增35%，以地區別來看，東南亞市場成長性最高。六角2018年積極汰弱留強旗下品牌，陸續提列子公司王座國際與澳洲Infinite Plus Pty. Ltd虧損餐食店的閉店費用，並已於去年全數提列完畢，擺脫虧損包袱後，今年首季稅後淨利7146萬元，年增達3.8倍，創歷史新高。法人看好，第2季起進入茶飲旺季，並受惠規模經濟與品牌綜效發威，營益率可望維持高檔，有機會優於前一季，全年每股盈餘（EPS）估計達8.5至9.5元，較去年4.4元表現翻倍。六角指出，旗下品牌成長動能最強勁的就是「Chatime日出茶太」，去年底全球共有860家，今年已達陣1000家的目標，同步帶動原物料銷貨收入與加盟及權利金收入的成長，以首季來看，直營店營收占35%、原料銷貨收入55%、其他則是加盟及權利金收入。另外，六角表示，針對六角轉投資持股91%的王座餐飲，目前旗下「大阪王將」有14間，目標年底前將半數改裝成「太陽番茄拉麵」，該品牌同為王將母公司旗下品牌，由王座取得台北以外的代理權，目前已改裝1至2家，改裝後營收提升3倍並轉盈。六角指出，其餘餐飲品牌如「杏子豬排」至首季為止共有21家店，均有獲利，今年目標再增加5家以內。「段純真牛肉麵」則在損平邊緣，目前約有15家，今年以改善體質為主；「勝牛」目前3家 今年店數會到8家。整體而言，今年王座餐飲首季仍有虧損，第2季虧損縮小，預估下半年持續改善，全年目標損平。（編輯：張均懋）1080705,證券
66,（中央社記者鍾榮峰台北5日電）IC載板廠景碩迎接第3季傳統旺季、ABF基板出貨穩健，法人預估景碩第3季業績可季增15%，不過，下半年須觀察手機晶片用BT載板和類載板SLP拉貨力道。展望下半年營運表現，法人報告指出，景碩第3季迎接傳統旺季效應，此外，5G通訊基地台用可程式化邏輯閘陣列（FPGA）晶片用ABF載板需求穩健，單季拉貨成長幅度上看5%，有助第3季業績回溫。法人預估，目前基地台應用載板業績占景碩整體業績比重在11%到13%左右，預估景碩第3季業績可較第2季成長15%左右。不過，法人指出，景碩下半年出貨表現，仍須觀察中國手機和通訊設備大廠華為（Huawei）禁令鬆綁進展以及中國基地台設備業者發展進程，此外，下半年美系手機新品晶片對類載板（SLP）需求以及非蘋手機對晶片用BT載板拉貨力道，也是景碩下半年業績能否回溫的重點。法人預期，景碩今年下半年業績拚逐季成長，下半年業績表現較上半年佳，今年整體業績拚較去年持平。景碩今年5月自結合併營收新台幣16.36億元，較去年同期20.6億元減少20.57%，累計今年前5月景碩自結合併營收84.21億元，較去年同期91.48億元減少7.95%。（編輯：郭萍英）1080705,證券
67,（中央社記者鍾榮峰台北5日電）巧新科技F廠受雲林縣政府依空氣污染防制法裁罰新台幣10萬元，公司表示，尚有他廠可替補，對財務及營運無重大影響，會加速取得F廠M02製程操作許可證。巧新科技公告，F廠M02製程尚未取得操作許可證即為操作，違反空氣汙染防制法規定，遭雲林縣政府裁處罰鍰新台幣10萬元整，並停止相關製程操作。巧新公司指出，會在法定期限內繳納罰鍰，並加速取得F廠M02製程操作許可證。巧新科技F廠M02製程申請操作許可證進程，已於6月24日取得雲林縣政府試車許可，待試車檢測報告合格，取得操作許可後，即可復工。巧新表示，因M02製程非公司F廠獨有，尚有他廠可替補，對公司財務及營運無重大影響。巧新主攻鍛造輪圈市場，法人表示，巧新產品持續打進勞斯萊斯（Rolls-Royce）、BMW、賓士（BENZ）、法拉利（FERRARI）、保持捷（PORSCHE）等全球高階車廠。（編輯：郭萍英）1080705,證券
68,（中央社台北5日電）台北股市今天開盤漲9.95點，加權股價指數為10785.85點，成交金額新台幣9.81億元。1080705,證券
69,（中央社記者鍾榮峰台北5日電）美股休市，台股4日上漲32點重返10日線之上。法人表示，短線台股若要上攻，量能仍是關鍵，區間震盪格局為主，後續需觀察中國華為禁令鬆綁是否落實。美股因慶祝獨立紀念日休市，台股4日上漲32.13點，收在10775.9點，成交值新台幣969.89億元。三大法人同步賣超，合計賣超10.45億元。法人表示，台股4日重返10日線約10772點之上，儘管反彈、但量能未達千億元以上，且KD技術指標向下開口，短線台股若要上攻，量能仍是關鍵，區間震盪格局為主，月線約10683點有支撐，後續需觀察中國華為禁令鬆綁是否落實、以及對供應鏈的影響。上市櫃公司陸續公布營收，無畏貿易戰衝擊，電池組裝大廠新普各產品線成長推動，6月營收、第2季單季營收均改寫歷年同期新高紀錄，第3季進入傳統旺季，營運成長可期。晶圓測試廠京元電自結6月合併營收新台幣21.05億元，續創單月新高，第2季營收也創單季新高。法人預估5G基地台晶片測試看增，第3季業績再拚單季新高。（編輯：黃國倫）1080705,證券
70,（中央社倫敦4日綜合外電報導）受到美國慶祝獨立紀念日因此股市休市的影響，歐洲主要股市今天交投清淡，收盤大致持平。倫敦FTSE 100指數下跌5.74點或0.08%，收在7603.58點。法蘭克福DAX 30指數上漲13.66點或0.11%，收在12629.90點。巴黎CAC 40指數微漲1.92點或0.03%，收在5620.73點。（譯者：徐崇哲）1080705,證券
71,（中央社記者潘智義台北4日電）新光保全股東會通過配發現金股利每股新台幣2元，其中包括每股盈餘分配1.98元、資本公積每股配發0.02元。董事會今天決議除息交易日為7月25日。新光保全董事會決議除息交易日之外，並通過最後過戶日為7月26日、停止過戶起始日期7月28日、停止過戶截止日期8月1日、除息基準日8月1日、8月23日為現金股利發放日。新光保全統計，今年第1季歸屬母公司業主淨利1億3049.9萬元，年減12.7%，每股基本盈餘0.34元，年減12.8%。（編輯：楊玫寧）1080704,證券
72,（中央社舊金山3日綜合外電報導）美國晶片大廠高通5月遭美國法官判決阻礙市場競爭，諭令和客戶重談專利授權合約。高通隨後要求上訴期間暫停執行判決，今天遭法官駁回。這將影響手機廠商和高通的5G合約談判。路透社報導，加州北區聯邦地區法院法官高蘭惠（Lucy Koh）5月21日針對美國聯邦貿易委員會（FTC）提出的反托拉斯案件，對高通（Qualcomm）做出影響廣泛的判決，包括高通必須和對手晶片製造商談專利授權，而非和手機製造商。這將劇烈改變高通的營運模式，使其能夠從每支手機收取的專利費從原本的數美元銳減為數美分。高通是連接手機和無線網路的數據機晶片全球主要供應商，而專利費是其獲利重要來源。高通5月28日向高蘭惠提出暫停執行判決要求，理由是若依照判決做法，將造成高通的「業務關係徹底重整」，若贏得上訴也不可能逆轉。此外，這也將傷害高通和手機製造商就第5代行動通訊技術（5G）進行的重大談判。但高通若提出上訴，訴訟程序恐費時超過一年。高通至今仍未向法院正式遞件，也未完全透露他們將採取哪些上訴辯詞。高蘭惠今日判決符合多數人預期。她並未說明拒絕高通的理由，但她將高通提供的數項辯論證據從訴訟紀錄移除。南韓智慧手機製造商樂金（LG）6月已對高通的要求提出反對，表示他們正和高通談判晶片供應和專利授權合約，若缺乏高蘭惠的判決保護，他們可能被迫再次和高通簽訂不公平的合約。專家也預期，高通若提出上訴，上訴期間許多手機製造商都會面臨需和高通談判重要的5G合約。（譯者：張正芊/核稿：劉學源）1080704,證券
73,（中央社香港4日綜合外電報導）隨著投資人焦點轉向即將公布的美國就業數據，同時希望美國聯邦準備理事會大幅降息，亞洲股市今天追隨美股3大指數創新高的漲勢，今天大多收紅。美國投資人於7月4日國慶日假期前夕大力敲進，推升美股3大指數昨天創新高，同時一連串疲軟的經濟數據升高聯準會調降借貸成本的可能性。美國總統川普和中國國家主席習近平達成貿易戰停火，帶動股市反彈後，投資人注意力轉向全球經濟前景，並把希望寄託在央行的提振經濟措施。分析師表示，美國明天將公布非農就業數據是關鍵；倘若數據疲軟可能會強化降息的預期心理。萬達（OANDA）高級市場分析師莫雅（Edward Moya）說：「美國經濟數據表現好壞不一，儘管大多數重要數據低於趨勢，但近來勞動市場和薪資數據表現突出。」東京股市收盤小漲0.30%，雪梨股市收高0.45%，新加坡股市收盤微漲0.13%。首爾股市收盤上漲0.61%，台北股市收高0.30%；香港恆生指數收跌0.21%，上海綜合指數收低0.33%。（譯者：葉俐緯/核稿：劉淑琴）1080704,證券
74,（中央社記者潘智義台北4日電）東鹼公司股東會通過配發現金股利每股新台幣0.5元、股票股利0.5元。今天董事會決議除權息交易日為7月22日。東鹼公司董事會決議除權息交易日外，也通過最後過戶日為7月23日、停止過戶起始日期7月24日、停止過戶截止日期7月28日、除權息基準日7月28日。東鹼先前表示，蘇澳廠區硫酸鉀工場在去年遭宜蘭縣環保局以操作許可證不符為由，勒令自去年10月11日起停工；為因應上述勒令停工事件，經重新申請鉀肥製造程序操作許可證，已於今年5月10日接獲宜蘭縣環保局通知，核發粉狀鉀肥製造程序操作許可證，後續將以已取得之造粒工場使用執照更新許可證。（編輯：鄭雪文）1080704,證券
75,（中央社記者鍾榮峰台北4日電）鴻海今天傍晚公告，董事會決議通過委任董事長劉揚偉新任總經理，今天起生效。鴻海創辦人郭台銘積極參加國民黨總統初選，6月21日辭任鴻海董事長和總經理職務，6月22日生效。鴻海於6月21日舉行股東會全面改選董事，新任董事會推舉劉揚偉擔任鴻海新任董事長，劉揚偉於7月1日就任。（編輯：李信寬）1080704,證券
76,（中央社記者韓婷婷台北4日電）群光集團旗下群光電能及群光電子兩家公司在智慧家庭與Type C筆電雙動能支撐下，上半年繳出亮眼的成績，其中6月營收同步創下歷年同期新高。群光電能6月合併營收新台幣29.75億元，較上月合併營收成長9.4%，與去年同期營收相比成長5%，連續6個月創下同期新高且優於市場預期。累計上半年營收155.38億元，年成長達11.5%。群電指出，G20峰會之後，美國宣布暫緩對另外3000億美元中國輸美產品課徵新關稅，讓筆電的ODM廠商有足夠緩衝期將部分生產線從中國外移，未來輸美筆電被課以高額關稅的風險將降低，看好下半年筆電供應鏈的業績將回到正常軌道。群電表示，在Type C筆電產品市占率穩定領先，上半年營收較去年同期大增約9成。近來市場傳出iPhone充電器明年可能採用Type C，如果成真將進一步刺激筆電廠導入Type C接口的意願，群光電能將有機會進一步受惠。法人預期，下半年在產業旺季及智慧家庭產品帶動下，群光電能業績可望逐月攀升，今年營收成長上看雙位數，獲利表現亦可望較去年顯著回升。群光電子6月合併營收78.1億元，創同期新高，年增4.8%。累計上半年營收417.3億元，年增7.4%，再創同期歷史新高。上半年產業環境雖受美中貿易戰影響，群光營收仍能穩健保持正成長。群光電子表示，受惠於智慧家庭與Type C筆電電源兩大成長引擎強勁的成長動能，第2季營收225.5億元，創同期新高，季增17.6%、年增6.1%。其中智慧門鈴、無線網路攝影機等影像相關的智慧家庭產品，在強勁的市場需求帶動下，第2季營收季增達3成；Type C筆電電源產品，季成長也有2成，年增則達到近7成。展望下半年，法人預估，智慧家庭與電競相關產品的成長動能可望持續增溫，若貿易戰的陰霾逐步掃除，群光今年全年的營收與獲利有機會達到內部設定的雙位數成長。（編輯：鄭雪文）1080704,證券
77,（中央社記者張建中新竹4日電）過濾設備廠旭然啟動越南布局，規劃投入新台幣5億元在越南建廠，預計2020年第2季量產。旭然目前在台灣雲林及中國大陸昆山有設廠，董事長吳玲美表示，決定在越南建廠，是基於集團長期營運發展需求考量。據旭然規劃，越南廠占地8900坪，將興建2座各為地上2層的廠房，及1座地上3層的辦公大樓，除將導入自動化生產，建置雨水回收系統供廠內用水，並計畫與越南電力局協商建置太陽能發電。越南廠目前已動土興建，預計2020年第1季完工，2020年第2季量產液體、氣體過濾設備及耗材，也將投資研發生產液體過濾膜材與原料。旭然表示，越南符合東協十加三政策5%至10%關稅優惠，越南廠將瞄準東南亞、歐洲與美國等地過濾市場，為集團營運注入成長新動能。（編輯：蘇志宗）1080704,證券
78,（中央社記者韓婷婷台北4日電）傳奇網路6月營收新台幣3.93億元，月增30.57%，主要來自於手遊「風之國度」於日本上市，帶動營收衝上歷年新高，也是少數成功攻占日本市場的台灣遊戲研發商之一。傳奇6月營收新台幣3.93億元，月增30.57%，年增593.18%；累計上半年營收17.34億元，年增308.48%。今年整體營運大爆發主因新手遊在台灣及日本上市都創造佳績。傳奇表示，自有遊戲IP「拉普拉斯的神子」授權中國簡悅開發全新日系療癒MMORPG手遊「風之國度」，去年12月初在台港澳雙平台同步推出後人氣不減，4月緊接著在日本推出，市場反應良好，營收穩定成長，持續挹注6月集團合併遊戲收入達3.85億元，及權利金收入859萬元，成功拓展海外營運版圖。傳奇表示，重視玩家遊玩體驗，將積極推出各項遊戲更新及活動，研發團隊也將持續調整優化遊戲內容，以符合玩家期待及市場需求。「風之國度」在日本推出，獲得不錯成績，單月貢獻約新台幣1.5億元至2億元左右。不過，因新遊戲推出行銷費用較高，導致5月單月稅後淨損2800萬元，每股虧損0.25元。傳奇指出，6月還是有一定比例的行銷費用投入，將持續觀察新遊戲動能及維持度，第3季是關鍵期。展望未來，傳奇表示，尚有數款創新遊戲同步進行開發，將陸續釋出進一步消息，也將持續採取多元化經營策略，並秉持一貫穩定紮實的長期營運方針，致力於提升產業技術層面與公司獲利效益。（編輯：楊玫寧）1080704,證券
79,（中央社記者張建中新竹4日電）記憶體模組廠威剛自結6月營收新台幣19.37億元，月增7.48%，為3個月新高水準。威剛表示，固態硬碟(SSD)出貨持續擴增是推升6月營收攀高的主要動力，6月SSD業績創今年新高，占總體營收比重逼近3成水準。由於記憶體價格下跌，及美中貿易情勢多變干擾，威剛第2季營收滑落至55.71億元，季減13.06%；動態隨機存取記憶體(DRAM)產品貢獻營收比重45.8%，非DRAM產品比重約54.2%。展望未來，威剛認為，儲存型快閃記憶體（NAND Flash）跌價已近尾聲，除供應商紛紛放緩擴產動作，傳統旺季需求也有助減緩產品跌價幅度。隨著記憶體模組與SSD客戶備貨動能加溫，威剛預期，第3季營收表現可望穩定回升；此外，工控、車載與電競等較高毛利率的業務效益發酵，下半年整體營運表現將可較穩健。（編輯：楊玫寧）1080704,證券
80,（中央社記者吳家豪台北4日電）伺服器機殼廠勤誠興業今天公布6月合併營收新台幣5.03億元，年減6.3%；第2季合併營收15.02億元，年增0.3%；看好下半年因客戶需求回升、平台轉換效益，旺季效應將逐步顯現。累計2019年1到6月，勤誠合併營收30.63億元，較去年同期增加6.08%。勤誠發布新聞稿表示，由於英特爾（Intel）、超微（AMD）兩大中央處理器（CPU）平台處於轉換期，加上雲端服務商去化庫存、需求走低，以及對貿易戰後續發展的觀望態度下，客戶下單偏向保守，預估今年下半年需求回溫及平台轉換效益，傳統旺季效應將逐漸顯現。勤誠強調，未來美中貿易戰仍充滿變數，為分散供應鏈風險，勤誠加速啟動在台灣生產計畫，預計第3季可進入大量生產，除避免貿易戰影響外，總部研發資源也將更貼近製造中心及前端客戶，在設計製造與出貨地區上根據客戶需求快速調整。近年除了美、中兩大市場外，勤誠也持續開發歐洲、印度、韓國與東協市場的新客戶。勤誠表示，隨著5G基礎建設步調加快，帶動邊緣運算、AI（人工智慧）及物聯網大量應用，雲端產業持續成長，勤誠新開發的邊緣運算、高密度存儲伺服器機殼解決方案，將是下個階段重要的成長動能。（編輯：楊玫寧）1080704,證券
81,（中央社記者張建中新竹4日電）美商英特格(Entegris)擴大對傳載方案商家登的專利訴訟戰，向台灣智慧財產法院提起民事訴訟，控告家登極紫外光(EUV)光罩盒侵權。家登表示，主要是為干擾業務，已委託律師處理。英特格控告家登侵犯其「光罩載具及支撐光罩方法」專利權一案，智慧財產法院今年3月一審判決，家登須賠償新台幣9.78億元。家登隨即於4月提起二審上訴，並向新北地方法院提存9.78億元供擔保，免為假執行，確保公司營運不受訴訟案影響。英特格又向智慧財產法院控告家登EUV光罩盒新產品侵犯其專利權，求償1000萬元。家登副總經理沈恩年認為，英特格這次控告EUV光罩盒侵權，主要是為干擾家登的業務。她表示，全案已委託律師處理，目前律師已完成不侵權報告書，公司財務及業務一切正常。（編輯：鄭雪文）1080704,證券
82,（中央社記者韓婷婷台北4日電）無畏貿易戰衝擊，電池組裝大廠新普科技受到各產品線均成長推動，6月營收、第2季單季營收均改寫歷年同期新高紀錄，第3季進入傳統旺季，營運成長可期。新普最新公布6月營收來到新台幣58.55億元，月增4.43%，年增14.46%，為今年新高，也是歷年6月最高。新普第2季營收167.14億元，年增11.85%，季增15.94%；為歷年第2季新高；累計上半年營收311.32億元，年增11.38%。由於電池模組並不列入美中貿易戰關稅清單中，即便後續市場擔憂的3000億美元新關稅清單也未涵蓋，不過，因應客戶供應鏈遷移轉換的需求，新普將設置發貨倉支應，基本上，產業面的生產端較不受影響。展望下半年，時序進入第3季傳統旺季，新普看好旺季效應將持續展現，樂觀看待第3季展望。新普近幾年積極拓展產品線，在既有筆電電池模組、智慧型手機模組達到規模經濟後，積極轉向車用電池、IT周邊等相關消費性產品、大型工業用、醫療及資料數據中心等領域，持續拉高產品附加價值，為企業注入新的成長動能。（編輯：郭萍英）1080704,證券
